timestamp,value
2023-01-01 00:00:00,0.24835707650561634
2023-01-01 01:00:00,0.05645092431301968
2023-01-01 02:00:00,0.5730219633275984
2023-01-01 03:00:00,1.1303418155989262
2023-01-01 04:00:00,0.36555946718360155
2023-01-01 05:00:00,0.47173498568481226
2023-01-01 06:00:00,1.4752541935415369
2023-01-01 07:00:00,1.1553530717532352
2023-01-01 08:00:00,0.610668521021923
2023-01-01 09:00:00,1.1770697695253394
2023-01-01 10:00:00,0.7201228541376651
2023-01-01 11:00:00,0.7499376772158859
2023-01-01 12:00:00,1.1191930580241052
2023-01-01 13:00:00,0.041175694297728826
2023-01-01 14:00:00,0.1191615927526084
2023-01-01 15:00:00,0.6687386678014107
2023-01-01 16:00:00,0.396688560607132
2023-01-01 17:00:00,0.9991499181352558
2023-01-01 18:00:00,0.3136038817507793
2023-01-01 19:00:00,-0.025100529601579713
2023-01-01 20:00:00,1.3165274862803036
2023-01-01 21:00:00,0.36422450238930165
2023-01-01 22:00:00,0.3967318062000267
2023-01-01 23:00:00,-0.4692984909368003
2023-01-02 00:00:00,-0.1528566688198403
2023-01-02 01:00:00,0.04916555958469716
2023-01-02 02:00:00,-0.7073232673700541
2023-01-02 03:00:00,-0.06742090063636563
2023-01-02 04:00:00,-0.6749907968215652
2023-01-02 05:00:00,-0.6339874012620337
2023-01-02 06:00:00,-0.8947337944022171
2023-01-02 07:00:00,0.23592201854354888
2023-01-02 08:00:00,-0.782373522137123
2023-01-02 09:00:00,-1.3776071315472969
2023-01-02 10:00:00,-0.49716701614460085
2023-01-02 11:00:00,-1.5641650662072952
2023-01-02 12:00:00,-0.8795138464647508
2023-01-02 13:00:00,-1.9784035239935343
2023-01-02 14:00:00,-1.6614731853597906
2023-01-02 15:00:00,-0.8819689379092318
2023-01-02 16:00:00,-0.5786622241205891
2023-01-02 17:00:00,-0.8146985571764946
2023-01-02 18:00:00,-0.8964375557587708
2023-01-02 19:00:00,-0.9141175538976305
2023-01-02 20:00:00,-1.4156888569178887
2023-01-02 21:00:00,-0.938501707626652
2023-01-02 22:00:00,-0.7018896250404406
2023-01-02 23:00:00,0.17146697962528606
2023-01-03 00:00:00,-0.06515473056964213
2023-01-03 01:00:00,-0.9946016596377543
2023-01-03 02:00:00,0.1746332056958542
2023-01-03 03:00:00,-0.054476482952303756
2023-01-03 04:00:00,-0.07710899286237255
2023-01-03 05:00:00,0.6863393100191421
2023-01-03 06:00:00,1.0091253111659237
2023-01-03 07:00:00,1.0645740325256179
2023-01-03 08:00:00,0.27515024211260114
2023-01-03 09:00:00,0.6249771812411746
2023-01-03 10:00:00,1.0176956941567883
2023-01-03 11:00:00,1.3988257527007701
2023-01-03 12:00:00,0.7160298597657984
2023-01-03 13:00:00,0.8922202452672731
2023-01-03 14:00:00,0.4457179349292363
2023-01-03 15:00:00,0.39880166032053976
2023-01-03 16:00:00,1.3854026540966438
2023-01-03 17:00:00,1.6239910386733358
2023-01-03 18:00:00,0.8616205258017585
2023-01-03 19:00:00,1.3369337863900284
2023-01-03 20:00:00,0.9403032400123963
2023-01-03 21:00:00,0.3492177137481621
2023-01-03 22:00:00,0.7541309748213659
2023-01-03 23:00:00,1.2350274182450136
2023-01-04 00:00:00,0.3332933895330618
2023-01-04 01:00:00,1.0131645839846215
2023-01-04 02:00:00,-1.2030485637528021
2023-01-04 03:00:00,0.39206504453507435
2023-01-04 04:00:00,-0.10077382930972381
2023-01-04 05:00:00,-0.4169274208802783
2023-01-04 06:00:00,-0.34043540926632776
2023-01-04 07:00:00,-1.4928754650952751
2023-01-04 08:00:00,-0.7137996618148269
2023-01-04 09:00:00,-0.5207171100439648
2023-01-04 10:00:00,-0.044563906101730555
2023-01-04 11:00:00,-1.1144776259941902
2023-01-04 12:00:00,-1.3178775964100864
2023-01-04 13:00:00,-1.208331360467419
2023-01-04 14:00:00,-0.528413720283694
2023-01-04 15:00:00,-0.8347872344838217
2023-01-04 16:00:00,-1.2612703716959408
2023-01-04 17:00:00,-0.7212074035544973
2023-01-04 18:00:00,-0.8952702688008078
2023-01-04 19:00:00,-0.41051040125195565
2023-01-04 20:00:00,-1.1827147040054344
2023-01-04 21:00:00,-0.9192057187036548
2023-01-04 22:00:00,-0.8631547699030613
2023-01-04 23:00:00,-1.3000214857865964
2023-01-05 00:00:00,-0.31236942087842556
2023-01-05 01:00:00,-0.21477712794753834
2023-01-05 02:00:00,-0.2221557586407525
2023-01-05 03:00:00,-0.21785572716758084
2023-01-05 04:00:00,-0.6825049253050685
2023-01-05 05:00:00,-0.05979831124866644
2023-01-05 06:00:00,0.10212762595250705
2023-01-05 07:00:00,-0.009023517415212012
2023-01-05 08:00:00,0.42389382753045557
2023-01-05 09:00:00,0.8109949521180759
2023-01-05 10:00:00,1.6468530216084427
2023-01-05 11:00:00,0.8746963384258019
2023-01-05 12:00:00,0.9873623476874474
2023-01-05 13:00:00,0.8789492296170932
2023-01-05 14:00:00,-0.00013485923500167196
2023-01-05 15:00:00,0.9738838006343042
2023-01-05 16:00:00,1.0295156581744795
2023-01-05 17:00:00,2.2274571299089545
2023-01-05 18:00:00,0.8803232565612136
2023-01-05 19:00:00,1.0924833242758814
2023-01-05 20:00:00,0.874648853391234
2023-01-05 21:00:00,0.24383699252625113
2023-01-05 22:00:00,1.3226455300388764
2023-01-05 23:00:00,1.0383638703130154
2023-01-06 00:00:00,0.9585883007992891
2023-01-06 01:00:00,0.00013800651505652128
2023-01-06 02:00:00,1.040786587722144
2023-01-06 03:00:00,-0.48235222040568954
2023-01-06 04:00:00,0.38772489361837326
2023-01-06 05:00:00,1.0637541271864037
2023-01-06 06:00:00,-0.6520135331197627
2023-01-06 07:00:00,-0.5626840475542554
2023-01-06 08:00:00,-0.3480732121736899
2023-01-06 09:00:00,-0.7617001878334642
2023-01-06 10:00:00,-1.3892829075312938
2023-01-06 11:00:00,-0.6739373640940385
2023-01-06 12:00:00,-1.3224245821975704
2023-01-06 13:00:00,-0.6250015409369487
2023-01-06 14:00:00,-1.3783893831341933
2023-01-06 15:00:00,-0.1860434341346151
2023-01-06 16:00:00,-1.379754216774233
2023-01-06 17:00:00,-1.1606294622818252
2023-01-06 18:00:00,-0.5884837972042041
2023-01-06 19:00:00,-1.590559810647664
2023-01-06 20:00:00,-0.8258429692014541
2023-01-06 21:00:00,-0.23556984672586812
2023-01-06 22:00:00,-1.628372656742188
2023-01-06 23:00:00,-0.6547468944687662
2023-01-07 00:00:00,-0.5277263622491828
2023-01-07 01:00:00,-0.16694688863129759
2023-01-07 02:00:00,-1.0676912358353976
2023-01-07 03:00:00,-0.9936889547440992
